src,dst,time
5209,4905,63911967
5690,6824,63912000
2168,3215,63912027
3093,1738,63912044
5366,4817,63912231
3130,804,63912252
40,5579,63912907
3439,3218,63913056
5371,4182,63913091
2394,1945,63913220
1055,1557,63913897
7017,6107,63913925
5027,5988,63914139
4733,4654,63914208
961,3741,63914214
2800,3446,63914410
542,3086,63914513
6905,6906,63914627
2805,2804,63914694
6905,6906,63914719
5892,2609,63915340
5626,2354,63915359
4638,4105,63915411
2804,2805,63915489
7054,5767,63915507
2805,2804,63915612
1738,3093,63915678
6413,6413,63916303
3571,5564,63916370
5042,6269,63916927
63,6892,63916976
5469,6983,63917262
5531,6204,63917282
1706,208,63917349
3582,3583,63917522
5885,6465,63917584
1968,1750,63917880
2983,1488,63918300
7020,5765,63918436
5690,7055,63918590
4734,4735,63918676
4734,4735,63919439
208,1706,63919451
5401,5058,63919837
5268,4662,63919889
1153,1379,63919910
2379,2380,63920223
615,2843,63920277
6275,2034,63920354
6659,5372,63920465
564,520,63920678
4817,5366,63920764
5437,4032,63920999
4579,471,63921022
1562,6779,63921197
186,1050,63921317
2420,5238,63921331
520,3421,63921347
6347,6377,63921397
7041,390,63921643
4182,5371,63921800
5542,6465,63921846
486,499,63922066
5341,6489,63922335
5341,6489,63922414
3890,390,63922765
3985,2257,63922849
1549,4441,63922898
1613,5728,63922973
5468,3071,63923234
6108,132,63923341
3959,5157,63923467
132,6108,63923510
7056,4059,63923590
4970,5473,63923644
2843,615,63923767
5321,5631,63923768
6175,4753,63923796
4059,7056,63923836
1332,81,63923849
1613,4568,63923878
6819,6190,63923888
4075,81,63923907
5055,5137,63924231
7046,3870,63924595
6996,3859,63924755
4568,1613,63924828
1050,186,63924868
6898,6899,63924874
2212,173,63925013
7057,509,63925094
3974,4670,63925132
4733,6603,63925267
7058,3303,63925353
6436,3750,63925446
3741,3740,63925628
3726,4662,63925671
5885,6465,63925729
7056,4059,63925785
1613,5728,63926082
4292,4600,63926143
5885,6465,63926163
4733,7059,63926168
5670,5670,63926182
7060,7061,63926225
1582,6465,63926243
5648,4825,63926326
1937,3590,63926441
7061,7060,63926504
7062,7062,63926607
4905,5209,63926645
7015,5157,63926686
3590,1937,63926784
471,4579,63927052
3859,6996,63927222
6204,5531,63927363
6033,5172,63927368
95,190,63927397
6582,7059,63927468
1685,3150,63927516
5956,5150,63927564
3226,1330,63927766
5531,6204,63927775
6983,5469,63927940
7051,5763,63928039
2153,5951,63928050
3421,520,63928057
7063,4815,63928119
1050,2568,63928137
3859,6996,63928194
4600,4292,63928297
4150,3909,63928299
7064,935,63928342
5209,4905,63928376
2257,1501,63928430
6206,6528,63928442
4168,1503,63928607
3058,5433,63928705
5157,3959,63928895
3234,4600,63929056
3999,3723,63929142
273,3138,63929177
3571,3572,63929277
4853,5784,63929323
7063,4815,63929460
6996,3859,63929484
3796,3865,63929536
4815,4815,63929539
1937,3590,63929567
4905,5209,63929593
2672,2279,63929785
968,967,63929812
4600,3234,63929814
3859,6996,63929825
6845,6099,63929989
5747,6178,63930054
1845,6590,63930141
6066,7065,63930450
6092,4948,63930455
2950,2951,63930471
1187,5000,63930802
5492,3466,63930871
4823,7065,63930904
982,2618,63931154
3954,1309,63931165
3863,3661,63931227
5560,403,63931267
4568,3661,63931397
7066,7066,63931405
2609,5892,63931500
4948,6092,63931591
5157,7015,63931748
997,1844,63931773
1049,2763,63931847
3031,2618,63931880
2653,7067,63931955
2327,6492,63931970
7068,7068,63932011
6909,1223,63932034
5892,6136,63932103
5149,4771,63932534
5172,6033,63932781
3931,6776,63932887
5876,6056,63932899
5154,7069,63933246
6136,5892,63933247
2189,882,63933312
1077,1078,63933348
5988,5027,63933431
2898,6776,63933475
3646,948,63933667
2257,3985,63933739
1021,2204,63933901
790,3515,63933974
4733,6458,63934283
2834,3465,63934384
7065,4823,63934385
7070,589,63934406
5209,4905,63934550
190,95,63934688
190,95,63934704
1078,1077,63934745
2153,4332,63934800
7071,7071,63934849
7015,5157,63934867
4889,4890,63934868
7067,2653,63934869
4819,5978,63934887
3360,2960,63934910
589,7070,63934943
3959,5157,63934989
7070,589,63935121
5822,1294,63935134
7071,7071,63935184
1582,6465,63935206
6079,6080,63935314
5885,6465,63935363
7072,6247,63935398
4496,4073,63935400
7070,589,63935530
520,3421,63935750
5892,6136,63935956
4905,5209,63936200
6136,5892,63936258
3661,3111,63936512
6776,2898,63936790
6713,432,63936856
5892,6136,63936964
6492,2327,63936997
4150,1150,63937250
597,1313,63937298
5209,4905,63937400
264,265,63937422
240,432,63937430
6957,4482,63937564
1223,6909,63937582
6443,6444,63937719
3871,1370,63937744
4823,7065,63937829
3664,2197,63937846
7000,123,63937876
4290,3917,63937888
5157,3959,63937917
6292,2197,63937960
6173,6715,63938091
7016,6399,63938157
6136,5892,63938599
29,418,63938651
1370,3871,63938667
3119,3293,63938853
4150,3279,63938907
4700,5043,63939011
1309,1489,63939074
4282,4288,63939108
4734,6693,63939447
390,3890,63939825
390,3890,63939865
2783,4952,63939958
1294,5822,63939994
589,7070,63941247
521,3464,63941334
5964,5372,63941436
4821,3855,63941691
3740,7073,63941730
949,1086,63941866
205,390,63942165
5767,5,63942179
2983,1119,63942217
6269,2153,63942339
5469,6983,63942421
4288,4282,63942532
5153,5622,63942909
3547,1086,63943175
4841,1086,63943481
5822,1294,63943553
6064,6491,63943620
1086,3547,63943653
54,62,63944029
4618,1698,63944111
2385,1430,63944166
5338,5492,63944322
1783,4597,63944384
1945,2395,63944451
2385,6170,63944834
5481,6716,63944847
985,1655,63945607
850,6324,63945641
6797,6797,63945682
3924,6499,63945769
5113,2119,63945958
5468,6176,63946001
6899,6898,63946003
1334,980,63946030
838,803,63946121
7074,7075,63946429
420,5215,63946681
4841,1118,63946771
4059,7056,63947017
4852,5643,63947903
6355,5279,63948294
3446,4884,63948497
6421,4891,63949071
4946,4891,63950669
5664,4891,63951374
1008,5956,63951602
1074,5152,63953131
2212,952,63954482
2269,1331,63957242
6360,2203,63966004
2279,2672,63967199
3920,752,63968007
4372,752,63968042
5394,4824,63968874
1489,1309,63969138
390,205,63969752
5027,5988,63969815
2763,1049,63970413
3867,2333,63970469
3890,390,63970625
4307,6996,63971179
5058,5401,63971214
6838,3977,63971317
4372,502,63971588
3920,502,63971605
4372,5018,63972101
3920,5018,63972124
6983,5469,63972368
5988,5027,63972411
4583,4582,63972440
1310,5521,63972485
2965,2154,63972493
4201,4688,63973238
5152,1483,63973460
4540,1680,63973779
1332,1331,63973861
520,564,63973874
3572,3571,63974328
2039,2894,63974369
4841,1471,63974424
3306,562,63974788
3127,1072,63975277
499,486,63975278
3399,2037,63975591
4582,4583,63975747
4583,4582,63975951
3048,2605,63976043
1285,1451,63976083
2867,2605,63976102
3367,3368,63976728
3368,3367,63976804
5643,4852,63976962
6208,4351,63977169
952,2212,63978022
1008,1067,63978407
2861,2618,63978514
2153,6269,63978563
4852,5240,63978634
1214,2279,63978703
1173,1769,63979076
6101,4873,63979198
2385,1488,63979276
1988,5338,63979399
1783,4597,63979419
1783,4597,63979436
1488,3156,63979784
5401,1169,63980048
40191,3451,63980090
2385,1861,63980113
5884,5883,63980139
4448,6668,63980767
4086,6831,63980944
7076,1128,63980961
3867,3037,63980975
2416,6744,63980988
6538,6471,63981296
5090,3855,63981299
5492,5338,63981540
3740,3741,63982086
3721,2392,63982393
562,3306,63982523
3920,6234,63982715
4372,6234,63982753
1981,41,63982815
7077,4162,63983185
4582,4583,63983193
3464,521,63983450
3740,3439,63983986
3342,4815,63984098
1488,3783,63984131
703,2604,63984431
1438,1426,63984547
4231,4232,63984563
140,145,63984753
1488,2468,63984868
4891,6421,63985206
3583,3582,63985566
4771,5149,63985608
1310,3059,63986140
3367,3368,63986235
4282,4288,63986398
1769,1173,63986555
5137,5055,63986634
521,3464,63986951
4162,4144,63987035
6677,6941,63987236
4257,4288,63987369
3740,2739,63987416
5533,3129,63987489
773,772,63987535
3138,273,63987556
5338,3466,63987853
773,772,63988021
7069,5154,63988122
1983,7078,63988216
2313,3330,63988567
4891,4946,63988630
3723,4476,63988788
4282,4288,63988803
3330,2313,63988913
6941,6677,63989374
7063,7063,63989649
1988,1989,63989716
3734,3735,63989858
564,520,63989913
3855,5090,63989914
1901,2782,63990685
5885,6465,63990801
6399,7016,63990835
1582,6465,63990940
7079,7080,63990945
2064,2594,63990946
6464,6465,63991057
6838,3977,63991092
6590,1845,63991188
2506,3309,63991494
7081,7082,63991532
1953,3103,63991650
3920,4988,63991728
4372,4988,63991786
3936,3334,63991811
3582,5093,63992068
174,4490,63992770
2867,4087,63992795
3953,6021,63992830
6838,6838,63992980
6464,4310,63993184
4770,4758,63993438
1478,4627,63993542
890,846,63993556
3740,6048,63993559
4029,4310,63993624
7047,2290,63993788
5165,5352,63993795
772,773,63993966
1579,4197,63994121
1988,4838,63994188
3955,129,63994197
7083,4328,63994601
5949,5419,63994783
4288,4282,63995104
3355,6842,63995114
7084,5306,63995164
1309,1489,63995226
4841,2296,63995258
5988,5027,63995510
7077,7085,63995592
4743,2966,63995642
1002,2570,63995917
1310,5608,63996208
5000,1187,63996318
2867,2218,63996489
6392,5622,63997076
7086,4891,63997090
6819,6735,63997117
2252,6727,63997174
2516,2294,63997353
3517,2182,63997359
4931,7087,63997374
40144,1392,63997413
7012,6369,63997414
2385,419,63997527
7088,7089,63997743
1478,419,63997751
5,5767,63998073
2782,1901,63998222
4372,382,63998454
7074,6164,63998752
6026,6279,63998806
1488,2983,63999081
6838,3977,63999247
862,5207,63999270
5767,5,63999304
4282,4288,63999347
7090,6799,63999398
1310,3422,63999544
1303,1310,63999632
5647,3977,63999681
45,2025,63999681
3916,5150,63999788
6659,5372,63999811
4905,5209,63999832
2393,5534,64000329
3983,1635,64000433
5315,6934,64000527
6973,4170,64000614
433,4758,64000675
2797,1453,64001023
4841,2471,64001226
5534,2393,64001282
7002,7024,64001453
1488,5963,64001519
5679,5680,64001576
1488,2360,64001672
5364,505,64001893
477,750,64001986
3517,750,64002077
1488,1698,64002355
29,227,64002505
2286,2286,64002708
3405,1848,64002868
3103,1953,64002925
2211,2283,64002973
40192,7091,64003471
14,2288,64003729
3867,3048,64003963
2652,5643,64004014
4975,1773,64004306
5631,5321,64004419
4975,1773,64004425
1501,2257,64004540
3985,2257,64004595
743,6392,64004848
5774,5793,64004908
6437,6888,64004961
5371,4182,64005410
3590,1937,64005453
6819,5534,64005931
2385,4148,64006208
4335,7048,64006356
1173,1769,64006436
5626,2354,64007022
3920,1882,64007027
4372,1882,64007054
2570,1002,64007062
1547,1547,64007115
6888,6437,64007238
787,7092,64007447
71,70,64007635
2191,4768,64008024
2257,3985,64008316
1488,4736,64008420
1773,4975,64008487
6205,6113,64008858
6205,6113,64008897
6092,4948,64008992
7048,4335,64009161
728,3928,64009405
81,4075,64009410
7093,622,64009500
935,7064,64009591
2393,5371,64009747
3611,4656,64009814
5209,4905,64009833
1772,1865,64009992
1488,1884,64010004
498,499,64010189
4335,7048,64010246
5371,2393,64010496
2444,5976,64010671
5419,5949,64010672
5542,1065,64010863
5172,7094,64011361
7095,7095,64011458
5861,7070,64011529
6605,5092,64011640
1772,1865,64011690
1294,5822,64011704
2594,2064,64011770
3995,3166,64012011
7070,5861,64012013
3995,5870,64012073
3483,4482,64012079
5468,5055,64012156
6869,4714,64012449
5870,3995,64012784
2597,4685,64012846
5636,6942,64013007
70,2978,64013020
6824,6942,64013094
6491,6064,64013614
4723,4724,64013619
1634,2545,64013629
6943,6943,64013707
1680,4540,64013715
1627,3625,64013792
7054,564,64013811
1553,3963,64013844
4724,4723,64013958
3430,6892,64013985
6281,6310,64014315
3995,5870,64014361
5949,5419,64014499
3367,3445,64014510
1310,1303,64014532
1310,787,64014675
3048,1117,64014798
1627,3625,64015187
3995,3166,64015201
4170,6973,64015254
5396,5374,64015341
6801,6286,64015372
4685,2597,64015522
49,50,64015589
3258,4901,64015799
1627,3625,64015965
5606,5951,64016016
5385,1017,64016078
3890,1309,64016079
1488,4859,64016200
1627,3625,64016319
478,479,64016509
14,494,64016813
1303,4068,64016859
1627,3625,64016903
28,5473,64017038
3920,4273,64017262
4372,4273,64017275
3867,907,64017356
2034,6275,64017458
6347,5235,64017482
6347,5235,64017653
2238,2973,64017688
1310,441,64017781
4293,3845,64017786
1008,4518,64017891
926,882,64017931
882,926,64017993
6151,3845,64018014
2277,4562,64018101
5731,3309,64018182
4529,3093,64018316
3845,6151,64018322
926,882,64018545
270,271,64018624
7096,6889,64018634
2545,1634,64018642
7097,6392,64018930
6959,6960,64019005
7098,7099,64019037
1040,1040,64019055
1309,3890,64019094
5364,5610,64019541
3985,2257,64019669
5861,7070,64019874
3348,7100,64019975
4891,5664,64019990
3571,5800,64020072
790,3515,64020077
5793,5774,64020127
5664,4891,64020361
6889,7096,64020394
5343,5343,64020714
5154,7069,64020889
1488,856,64021056
3890,1309,64021099
40193,3111,64021293
2123,1350,64021622
5474,5631,64021741
5506,5543,64021805
1017,301,64021818
6538,6471,64021853
1489,1309,64022038
1489,1309,64022056
1399,2035,64022203
6659,5372,64022277
3172,7101,64022313
5136,5372,64022345
4029,4310,64022347
3226,6914,64022422
6942,6824,64022516
2865,3379,64022517
5883,5884,64022643
5643,2652,64022779
2848,6335,64022822
2361,5571,64022967
6335,2848,64022976
2848,6335,64023066
5149,4771,64023084
4440,4747,64023126
1065,849,64023150
2461,2462,64023171
6335,2848,64023216
2257,1501,64023373
5543,5506,64023463
227,29,64023648
45,31,64023829
2848,6335,64023850
5055,6176,64023945
6335,2848,64023949
2848,6335,64023992
5468,6176,64024197
7102,7103,64024216
5137,6176,64024235
1478,1412,64024249
6157,6517,64024334
239,432,64024440
4490,174,64024458
1945,2395,64024464
232,696,64024544
4282,4288,64024841
5774,5793,64024929
5774,5793,64024961
3916,5150,64024965
2333,3867,64025018
5820,5157,64025184
5474,3138,64025423
6677,6941,64025520
170,2321,64025521
3037,3867,64025674
7065,4823,64025707
5778,6335,64025754
2652,5643,64025775
1488,626,64026050
7043,7044,64026062
3931,5538,64026250
6335,5778,64026443
873,872,64026677
7039,7104,64026689
70,71,64026791
2998,1874,64026820
872,873,64026991
3048,3867,64027134
2598,301,64027681
3464,521,64027793
4024,5750,64027815
6347,6377,64027994
6347,6377,64028044
5394,1712,64028244
5207,862,64028459
5474,5631,64028663
3543,7105,64028738
5204,5205,64028927
7075,7074,64029437
2861,822,64029778
907,3867,64029904
3421,520,64029932
1334,123,64030798
7057,509,64031255
4683,6056,64031741
4901,3258,64031918
3326,18,64032114
2385,1815,64032714
5820,890,64032934
897,1562,64033089
846,890,64033132
3264,890,64033663
2001,1285,64034736
2663,890,64035083
5492,5631,64036871
29,418,64037036
520,3421,64038585
3360,2960,64043585
6347,5235,64047301
2257,3985,64050188
2313,3330,64051131
6347,6347,64054257
5374,5396,64054763
4636,5720,64055584
3740,1078,64055675
4823,7065,64056765
4481,4231,64057174
6659,6314,64057214
3547,570,64057564
2588,6562,64057637
5964,5055,64057846
4200,5475,64058038
6941,7021,64058492
40127,4972,64059082
6314,6659,64059206
5829,7070,64059542
1483,5152,64059773
6838,5647,64060111
6906,6905,64060130
6324,3901,64060279
6968,5076,64060454
4200,1392,64060530
4556,7106,64061162
5506,5543,64061273
1373,5524,64061359
174,4490,64061756
1815,2385,64062110
5571,2361,64062180
4148,2385,64062354
6659,6314,64062486
419,2385,64062575
3112,3112,64063104
273,3138,64063249
4901,3258,64063472
1861,2385,64063612
1488,2385,64063659
1285,2001,64063827
3334,3936,64063886
6170,2385,64063945
693,1215,64063972
1430,2385,64064021
2212,173,64064051
5538,3931,64064125
1582,4817,64064478
4812,2564,64064479
2293,3862,64064493
7070,5829,64064534
6588,856,64064574
6314,6659,64064648
3642,926,64065056
1663,1352,64065072
3345,2379,64065103
1040,1909,64065215
1227,1227,64065568
1712,5394,64065638
5311,5311,64066331
7064,4316,64066966
5396,5374,64067109
3204,5393,64067354
862,5207,64067413
2998,2999,64067550
4831,1927,64067890
3414,5068,64068417
5126,4402,64068649
5793,5774,64068814
2385,6170,64069162
1065,849,64069481
1215,693,64070708
6368,1692,64070771
2123,1350,64071171
5394,1712,64071234
1712,5394,64071530
5257,5544,64071692
5394,1712,64071916
926,3642,64072257
4627,1478,64072440
7101,3126,64072465
5722,5885,64072491
419,1478,64072568
5885,5722,64072646
5892,2609,64072867
6003,5759,64073153
4406,2731,64073638
1309,1489,64073720
3762,4636,64074031
5680,5679,64074062
3349,3350,64074170
4702,4636,64074249
2731,4406,64074510
3138,273,64074766
7107,7108,64074959
123,1334,64075156
980,1334,64075219
1032,2108,64075602
7065,4823,64075731
3862,1667,64075762
173,2212,64075826
4823,7065,64075877
1712,5394,64076042
6776,3931,64076267
3920,7109,64076380
3267,1625,64076423
1128,7076,64077089
521,3464,64077313
5829,7070,64077415
4322,586,64077582
1292,2828,64077718
2828,1292,64077854
4402,5126,64078225
3258,4901,64078346
5374,5396,64078525
5,5767,64078718
5750,4024,64078838
390,186,64078912
2920,3466,64078919
3464,521,64079053
926,874,64079332
6178,4205,64079367
4200,4073,64079554
2279,1214,64079906
1909,1040,64080303
1033,1685,64080705
638,5401,64080776
6942,5636,64080794
595,1603,64081058
1435,3683,64081347
3313,5150,64081494
2998,2999,64081543
5492,5338,64081598
856,6588,64081695
7016,6399,64081704
1086,3635,64081772
5767,5,64081865
5394,1712,64081947
4891,6896,64082088
1769,1173,64082159
3277,478,64082498
1962,1962,64082628
2880,4496,64082656
1685,4601,64082811
2947,823,64082865
1712,5394,64082956
705,2932,64083132
1501,2257,64083149
186,390,64083206
1292,2828,64083367
5338,6662,64083518
2385,5488,64083631
5394,1712,64084042
4636,4702,64084128
3145,4073,64084211
6064,6491,64084372
536,6120,64084453
5591,4292,64084665
6196,5372,64084747
3870,7046,64084781
1700,2031,64084786
2460,5481,64084788
5068,3414,64084876
1797,6104,64085078
6151,3845,64085088
2341,5316,64085096
1797,6104,64085098
1700,2313,64085191
1712,5394,64085227
1054,3448,64085381
5771,649,64085428
4292,5591,64085448
5488,2385,64085476
7100,3348,64085549
5172,5150,64085605
1603,595,64085639
2361,5571,64085896
1255,1255,64086021
3373,4607,64086256
1489,1309,64086558
6347,6377,64086955
5486,5879,64087022
6892,6246,64087039
479,6575,64087076
5235,6377,64087081
7110,7111,64087177
3845,6151,64087573
2998,2999,64087654
6151,3845,64087721
4984,2369,64087746
1173,1769,64087754
6151,3845,64087760
6399,7016,64087812
1625,3267,64088062
1629,1629,64088091
3126,7101,64088194
5481,6716,64088206
3430,4584,64088214
3967,1255,64088216
4850,3349,64088317
1685,6190,64088516
6377,6347,64088518
1096,2369,64088581
6347,6377,64088586
4425,2369,64088684
6286,6801,64088790
4205,6178,64088999
4627,6415,64089035
324,271,64089063
